case_id,scenario,n_affected,lag,vis_condition,true_root,pred_root,root_correct,true_onset,pred_onset,onset_abs_error,model_confidence,model_reason,parse_status
NA4_LAG10_002_overlay,NA4_LAG10,4.0,10.0,overlay,1,4,False,100.0,100.0,0.0,0.95,"Channel 4 shows a sudden drop at time step 100, which is not present in other channels initially. Channels 1 and 3 show deviations following this event, indicating they are affected. Channels 2, 5, and 6 maintain their patterns.",OK
NA4_LAG10_002_subplot,NA4_LAG10,4.0,10.0,subplot,1,4,False,100.0,100.0,0.0,0.95,"Channel 4 shows a distinct anomaly at time step 100, with a sudden drop not seen in other channels. Other channels maintain their patterns, indicating they are unaffected.",OK
NA4_LAG10_003_overlay,NA4_LAG10,4.0,10.0,overlay,2,5,False,100.0,100.0,0.0,0.95,"Channel 5 deviates from the sinusoidal pattern around time step 100, and other channels show changes in their patterns shortly after, indicating they are affected.",OK
NA4_LAG10_003_subplot,NA4_LAG10,4.0,10.0,subplot,2,1,False,100.0,100.0,0.0,0.95,"Channel 1 shows a sudden drop at time step 100, which is not present in other channels initially. Channels 2, 3, 4, and 5 show subsequent deviations from their patterns, suggesting they are affected. Channel 6 remains consistent throughout.",OK
NA4_LAG10_004_overlay,NA4_LAG10,4.0,10.0,overlay,5,4,False,100.0,250.0,150.0,0.95,"Channel 4 shows a distinct anomaly starting around time step 250, with a sharp deviation from its sinusoidal pattern. Other channels maintain their regular patterns, indicating they are unaffected.",OK
NA4_LAG10_004_subplot,NA4_LAG10,4.0,10.0,subplot,5,6,False,100.0,100.0,0.0,0.95,"Channel 6 shows a sharp anomaly at time step 100, which is mirrored by a similar pattern in Channel 1. Other channels maintain their normal sinusoidal patterns.",OK
NA4_LAG10_005_overlay,NA4_LAG10,4.0,10.0,overlay,5,2,False,100.0,100.0,0.0,0.95,"Channel 2 shows a significant deviation from the others starting around time step 100, indicating it as the root cause. Channels 1, 3, 4, and 6 show correlated deviations, while channel 5 remains stable.",OK
NA4_LAG10_005_subplot,NA4_LAG10,4.0,10.0,subplot,5,2,False,100.0,100.0,0.0,0.9,"Channel 2 shows a distinct anomaly starting around time step 100, with a sharp deviation from its pattern. Channel 4 also shows a change, likely influenced by Channel 2. Other channels maintain their patterns.",OK
NA4_LAG10_006_overlay,NA4_LAG10,4.0,10.0,overlay,5,3,False,100.0,200.0,100.0,0.95,"Channel 3 shows a deviation from the normal pattern starting around time step 200, which is followed by similar deviations in channels 1, 4, 5, and 6. Channel 2 remains consistent with its previous pattern.",OK
NA4_LAG10_006_subplot,NA4_LAG10,4.0,10.0,subplot,5,none,False,100.0,,,0.95,All channels display consistent sinusoidal patterns without any visible anomalies or deviations from their normal behavior.,OK
NA4_LAG10_007_overlay,NA4_LAG10,4.0,10.0,overlay,1,5,False,100.0,100.0,0.0,0.95,"Channel 5 shows a distinct deviation from the others starting around time step 100, indicating it as the root cause. Channels 3, 4, and 6 follow this anomaly pattern, while channels 1 and 2 remain stable.",OK
NA4_LAG10_007_subplot,NA4_LAG10,4.0,10.0,subplot,1,5,False,100.0,0.0,100.0,0.95,"Channel 5 shows a significant amplitude increase from the start, indicating an anomaly. Channels 3, 4, and 6 show similar patterns with increased amplitude, suggesting they are affected. Channels 1 and 2 remain stable.",OK
NA4_LAG10_008_overlay,NA4_LAG10,4.0,10.0,overlay,1,6,False,100.0,150.0,50.0,0.95,"Channel 6 shows a distinct deviation from the sinusoidal pattern starting at time step 150, which is not observed in other channels initially. The other channels begin to show deviations after this point, suggesting they are affected by the anomaly in channel 6.",OK
NA4_LAG10_008_subplot,NA4_LAG10,4.0,10.0,subplot,1,6,False,100.0,100.0,0.0,0.95,"Channel 6 shows a distinct anomaly at time step 100, with a sharp deviation from its pattern. Other channels maintain their normal sinusoidal patterns throughout.",OK
NA4_LAG10_009_overlay,NA4_LAG10,4.0,10.0,overlay,4,1,False,100.0,100.0,0.0,0.95,"Channel 1 shows a distinct deviation from the others starting at time step 100, indicating it as the root cause. Channel 3 shows a delayed response, becoming anomalous after the initial deviation. The other channels maintain their normal patterns.",OK
NA4_LAG10_009_subplot,NA4_LAG10,4.0,10.0,subplot,4,2,False,100.0,100.0,0.0,0.95,"Channel 2 shows a sudden drop at time step 100, which is mirrored by a similar drop in Channel 5. Other channels maintain their patterns.",OK
NA4_LAG10_010_overlay,NA4_LAG10,4.0,10.0,overlay,3,2,False,100.0,100.0,0.0,0.95,"Channel 2 shows a deviation from the sinusoidal pattern starting around time step 100, maintaining a constant value. Channels 1, 4, 5, and 6 also deviate from their patterns, suggesting they are affected. Channel 3 remains unchanged.",OK
NA4_LAG10_010_subplot,NA4_LAG10,4.0,10.0,subplot,3,6,False,100.0,100.0,0.0,0.95,"Channel 6 shows a sudden drop at time step 100, indicating an anomaly. Channels 2, 3, and 4 show deviations from their patterns after this point, suggesting they are affected. Channels 1 and 5 maintain their periodic patterns.",OK
NA4_LAG10_011_overlay,NA4_LAG10,4.0,10.0,overlay,5,2,False,100.0,100.0,0.0,0.95,"Channel 2 deviates from the sinusoidal pattern around time step 100, maintaining a flat trend. Other channels show altered patterns after this point, indicating they are affected.",OK
NA4_LAG10_011_subplot,NA4_LAG10,4.0,10.0,subplot,5,2,False,100.0,0.0,100.0,0.95,"Channel 2 shows a clear deviation from its sinusoidal pattern starting from the beginning, indicating it as the root cause. Channels 1, 3, 4, and 5 also show deviations, suggesting they are affected. Channel 6 maintains its pattern, indicating it is unaffected.",OK
NA4_LAG10_012_overlay,NA4_LAG10,4.0,10.0,overlay,3,6,False,100.0,100.0,0.0,0.95,"Channel 6 shows a significant deviation from the sinusoidal pattern starting around time step 100, which is followed by changes in the other channels. All channels appear to be affected by this anomaly.",OK
NA4_LAG10_012_subplot,NA4_LAG10,4.0,10.0,subplot,3,6,False,100.0,100.0,0.0,0.95,"Channel 6 shows a sudden spike at time step 100, indicating an anomaly. Channels 3 and 4 show changes in their patterns following this spike, suggesting they are affected. Channels 1, 2, and 5 maintain their normal patterns.",OK
NA4_LAG10_013_overlay,NA4_LAG10,4.0,10.0,overlay,6,6,True,100.0,200.0,100.0,0.9,"Channel 6 deviates significantly from the others starting around time step 200, showing a distinct pattern. Channel 2 also shows a deviation but less pronounced, suggesting it may be influenced by channel 6. The other channels remain consistent with each other.",OK
NA4_LAG10_013_subplot,NA4_LAG10,4.0,10.0,subplot,6,none,False,100.0,,,0.95,All channels exhibit normal sinusoidal patterns without any visible anomalies or deviations from their expected behavior.,OK
NA4_LAG10_014_overlay,NA4_LAG10,4.0,10.0,overlay,2,5,False,100.0,150.0,50.0,0.95,"Channel 5 deviates significantly from the others starting around time step 150, causing subsequent deviations in all other channels.",OK
NA4_LAG10_014_subplot,NA4_LAG10,4.0,10.0,subplot,2,5,False,100.0,150.0,50.0,0.9,"Channel 5 shows a deviation from its pattern starting around time step 150, which is followed by changes in channels 1, 2, 3, and 4. Channel 6 remains unaffected.",OK
NA4_LAG10_015_overlay,NA4_LAG10,4.0,10.0,overlay,1,6,False,100.0,100.0,0.0,0.95,"Channel 6 shows a significant deviation from the normal pattern starting at time step 100, which appears to influence channels 2, 4, and 5. Channels 1 and 3 remain unaffected.",OK
NA4_LAG10_015_subplot,NA4_LAG10,4.0,10.0,subplot,1,3,False,100.0,0.0,100.0,0.85,"Channel 3 shows a flat pattern with noise, differing from the sinusoidal patterns of other channels. Channel 1 also shows a similar pattern, suggesting it is affected. Other channels maintain their sinusoidal patterns.",OK
NA4_LAG10_016_overlay,NA4_LAG10,4.0,10.0,overlay,2,3,False,100.0,100.0,0.0,0.95,"Channel 3 deviates from the sinusoidal pattern around time step 100, maintaining a flat trend while others continue oscillating. This suggests it is the root cause, affecting all other channels.",OK
NA4_LAG10_016_subplot,NA4_LAG10,4.0,10.0,subplot,2,1,False,100.0,100.0,0.0,0.9,"Channel 1 shows a sudden drop at time step 100, which is not present in other channels initially. Channels 2, 4, and 6 show deviations from their patterns after this point, suggesting they are affected. Channels 3 and 5 maintain their patterns.",OK
NA4_LAG10_017_overlay,NA4_LAG10,4.0,10.0,overlay,6,6,True,100.0,250.0,150.0,0.9,"Channel 6 shows a distinct deviation starting around time step 250, which is followed by changes in the other channels. All channels appear to be affected, indicating a common influence.",OK
NA4_LAG10_017_subplot,NA4_LAG10,4.0,10.0,subplot,6,5,False,100.0,100.0,0.0,0.95,"Channel 5 shows a distinct anomaly starting around time step 100, with a significant deviation from its previous pattern. Channel 6 appears to be affected as it shows a similar pattern shift. Channels 1, 2, 3, and 4 maintain their normal patterns.",OK
NA4_LAG10_018_overlay,NA4_LAG10,4.0,10.0,overlay,5,5,True,100.0,150.0,50.0,0.95,"Channel 5 deviates significantly from the others starting around time step 150, indicating an anomaly. Channel 4 also shows a deviation, likely as a consequence. The other channels maintain their normal pattern.",OK
NA4_LAG10_018_subplot,NA4_LAG10,4.0,10.0,subplot,5,2,False,100.0,200.0,100.0,0.85,"Channel 2 shows a deviation from its pattern starting around time step 200, with Channels 3, 4, and 6 showing similar deviations shortly after. Channels 1 and 5 maintain their patterns.",OK
NA4_LAG10_019_overlay,NA4_LAG10,4.0,10.0,overlay,5,2,False,100.0,100.0,0.0,0.95,"Channel 2 deviates from the sinusoidal pattern around time step 100, maintaining a flat line, which influences the other channels to diverge from their patterns.",OK
NA4_LAG10_019_subplot,NA4_LAG10,4.0,10.0,subplot,5,3,False,100.0,150.0,50.0,0.95,"Channel 3 shows a distinct drop at time step 150, which is not observed in any other channels. This suggests it is the root cause, with no other channels affected.",OK
NA4_LAG10_020_overlay,NA4_LAG10,4.0,10.0,overlay,2,2,True,100.0,150.0,50.0,0.95,"Channel 2 shows a significant deviation from its sinusoidal pattern starting around time step 150, which appears to influence channels 1, 3, and 5. Channels 4 and 6 maintain their patterns, indicating they are unaffected.",OK
NA4_LAG10_020_subplot,NA4_LAG10,4.0,10.0,subplot,2,,,100.0,,,,invalid_or_missing_affected_channels,PARSE_ERROR
NA4_LAG10_021_overlay,NA4_LAG10,4.0,10.0,overlay,1,5,False,100.0,150.0,50.0,0.95,"Channel 5 deviates from the others around time step 150, maintaining a different pattern. Other channels follow this deviation, indicating they are affected.",OK
NA4_LAG10_021_subplot,NA4_LAG10,4.0,10.0,subplot,1,none,False,100.0,,,0.95,All channels exhibit a consistent sinusoidal pattern without any visible anomalies or deviations from their expected behavior.,OK
NA4_LAG10_022_overlay,NA4_LAG10,4.0,10.0,overlay,5,4,False,100.0,200.0,100.0,0.95,"Channel 4 shows a significant deviation from its pattern starting around time step 200, which is followed by changes in channels 1, 2, 3, and 5. Channel 6 remains unaffected, maintaining its pattern.",OK
NA4_LAG10_022_subplot,NA4_LAG10,4.0,10.0,subplot,5,5,True,100.0,0.0,100.0,0.95,"Channel 5 shows a flat pattern, deviating from the sinusoidal pattern of other channels, indicating an anomaly. All other channels show increased noise, suggesting they are affected by the anomaly in Channel 5.",OK
NA4_LAG10_023_overlay,NA4_LAG10,4.0,10.0,overlay,4,5,False,100.0,200.0,100.0,0.95,"Channel 5 shows a significant deviation starting around time step 200, which is followed by similar deviations in channels 1, 2, 4, and 6. Channel 3 remains unaffected, maintaining its pattern.",OK
NA4_LAG10_023_subplot,NA4_LAG10,4.0,10.0,subplot,4,3,False,100.0,100.0,0.0,0.85,"Channel 3 shows a deviation from its sinusoidal pattern starting around time step 100, which appears to influence channels 2 and 5. Channels 1, 4, and 6 maintain their patterns.",OK
NA4_LAG10_024_overlay,NA4_LAG10,4.0,10.0,overlay,5,5,True,100.0,150.0,50.0,0.95,"Channel 5 shows a distinct deviation from its pattern starting around time step 150, influencing channels 1, 3, 4, and 6. Channel 2 remains unaffected, maintaining its pattern.",OK
NA4_LAG10_024_subplot,NA4_LAG10,4.0,10.0,subplot,5,2,False,100.0,0.0,100.0,0.85,"Channel 2 shows increased noise and deviation from its sinusoidal pattern starting from the beginning. Channels 3, 4, and 6 also show increased noise, suggesting they are affected. Channels 1 and 5 maintain their patterns.",OK
NA4_LAG10_025_overlay,NA4_LAG10,4.0,10.0,overlay,3,3,True,100.0,100.0,0.0,0.95,"Channel 3 deviates from the sinusoidal pattern around time step 100, maintaining a flat trend. Other channels show changes in their patterns after this point, indicating they are affected.",OK
NA4_LAG10_025_subplot,NA4_LAG10,4.0,10.0,subplot,3,5,False,100.0,100.0,0.0,0.95,"Channel 5 shows a distinct anomaly starting at time step 100, with a sudden drop not seen in other channels. Other channels maintain their patterns, indicating no influence from the anomaly in Channel 5.",OK
NA4_LAG10_026_overlay,NA4_LAG10,4.0,10.0,overlay,2,1,False,100.0,150.0,50.0,0.95,"Channel 1 deviates from the others around time step 150, showing a distinct pattern. Channels 2, 3, 4, and 5 follow this deviation, indicating they are affected. Channel 6 maintains a separate pattern throughout.",OK
NA4_LAG10_026_subplot,NA4_LAG10,4.0,10.0,subplot,2,4,False,100.0,150.0,50.0,0.9,"Channel 4 shows a clear deviation from its normal pattern starting around time step 150, with increased noise and irregularity. All other channels exhibit similar deviations, suggesting they are affected by the anomaly in Channel 4.",OK
NA4_LAG10_027_overlay,NA4_LAG10,4.0,10.0,overlay,5,5,True,100.0,150.0,50.0,0.95,"Channel 5 shows a distinct pattern change around time step 150, diverging from the sinusoidal pattern seen in other channels. All other channels appear to follow this change, indicating they are affected.",OK
NA4_LAG10_027_subplot,NA4_LAG10,4.0,10.0,subplot,5,none,False,100.0,,,0.95,All channels exhibit consistent periodic patterns without any noticeable anomalies or deviations from their normal behavior.,OK
NA4_LAG10_028_overlay,NA4_LAG10,4.0,10.0,overlay,4,5,False,100.0,0.0,100.0,0.95,"Channel 5 remains constant while others follow a sinusoidal pattern, indicating it is the anomaly. All other channels are affected as they deviate from the expected pattern.",OK
NA4_LAG10_028_subplot,NA4_LAG10,4.0,10.0,subplot,4,5,False,100.0,0.0,100.0,0.95,"Channel 5 shows a flat pattern throughout, differing from the sinusoidal patterns of the other channels, indicating it as the root cause. All other channels exhibit similar sinusoidal patterns, suggesting they are affected.",OK
NA4_LAG10_029_overlay,NA4_LAG10,4.0,10.0,overlay,1,5,False,100.0,150.0,50.0,0.95,"Channel 5 deviates from the sinusoidal pattern around time step 150, maintaining a flat trend while others continue oscillating. This suggests it is the root cause, affecting all other channels.",OK
NA4_LAG10_029_subplot,NA4_LAG10,4.0,10.0,subplot,1,5,False,100.0,0.0,100.0,0.95,"Channel 5 shows a deviation from the sinusoidal pattern starting from the beginning, affecting all other channels. All channels exhibit similar deviations, suggesting they are influenced by Channel 5.",OK
